//id - hitpoints attackemote defenceemote deathemote attackspeed respawndelay maxhit attackstyle attackgfx attackprojectile agrotype agroratio
//dummy
3764 - 450 3920 3921 3922 4 30 80 RANGE 657 656 AGRESSIVE 2
//Defiler
3765 - 560 3920 3921 3922 4 30 85 RANGE 657 656 AGRESSIVE 2
//Defiler
3766 - 620 3920 3921 3922 4 30 99 RANGE 657 656 AGRESSIVE 2
//Defiler
3767 - 720 3920 3921 3922 4 30 102 RANGE 657 656 AGRESSIVE 2
//Defiler
3768 - 780 3920 3921 3922 4 30 112 RANGE 657 656 AGRESSIVE 2
//Defiler
3769 - 820 3920 3921 3922 4 30 122 RANGE 657 656 AGRESSIVE 2
//Defiler
3770 - 970 3920 3921 3922 4 30 132 RANGE 657 656 AGRESSIVE 2
//Defiler
3771 - 1030 3920 3921 3922 4 30 142 RANGE 657 656 AGRESSIVE 2
//Brawler
3772 - 530 3897 3895 3894 4 30 71 MELEE -1 -1 AGRESSIVE 2
//Brawler
3773 - 830 3897 3895 3894 4 30 96 MELEE -1 -1 AGRESSIVE 2
//Brawler
3774 - 970 3897 3895 3894 4 30 100 MELEE -1 -1 AGRESSIVE 2
//Brawler
3775 - 1130 3897 3895 3894 4 30 121 MELEE -1 -1 AGRESSIVE 2
//Brawler
3776 - 1430 3897 3895 3894 4 30 146 MELEE -1 -1 AGRESSIVE 2
//Void Knight
3782 - 2000 -1 -1 -1 4 30 240 RANGE -1 -1 AGRESSIVE 2
//Frog
3783 - 500 7260 7257 7256 4 30 61 MELEE -1 -1 PASSIVE 4
//Void Knight
3784 - 2000 -1 -1 -1 4 30 240 RANGE -1 -1 AGRESSIVE 2
//Void Knight
3785 - 2000 -1 -1 -1 4 30 240 RANGE -1 -1 AGRESSIVE 2
//Tortoise
3808 - 225 3960 -1 3962 4 30 36 MELEE -1 -1 PASSIVE 5
//Gnome Archer
3814 - 100 190 193 196 4 30 20 RANGE -1 -1 PASSIVE 2
//Gnome Driver
3815 - 100 3969 193 196 4 30 10 MELEE -1 -1 PASSIVE 2
//Gnome Mage
3816 - 100 3968 193 196 4 30 20 MAGE -1 -1 PASSIVE 2
//Tortoise
3819 - 225 3960 -1 3962 4 30 36 MELEE -1 -1 PASSIVE 5
//Kalphite Queen
3835 - 2 6241 6240 6242 4 30 314 MAGE -1 -1 AGRESSIVE 64
//Kalphite Queen
3836 - 2 6234 6237 6233 4 30 314 MAGE -1 -1 AGRESSIVE 64
//Sea troll
3840 - 281 13791 -1 13785 3 30 45 MELEE -1 -1 AGRESSIVE 5
//Sea troll
3843 - 375 13791 -1 13785 4 30 60 MELEE -1 -1 AGRESSIVE 5
//Sea Troll Queen
3847 - 2000 3991 3990 3993 4 30 2345 MAGE -1 -1 AGRESSIVE 2
//Skeleton Mage
3851 - 810 5487 5489 5491 4 30 100 MAGE -1 -1 PASSIVE 4
//Gardener
1217 - 18 433 -1 836 4 30 3 MELEE -1 -1 PASSIVE 5
3914 - 18 433 -1 836 4 30 3 MELEE -1 -1 PASSIVE 5
//Man
3915 - 70 422 425 836 4 30 10 MELEE -1 -1 PASSIVE 4
//Sea Snake Young
3939 - 850 3538 3539 3540 5 30 80 MELEE -1 -1 AGRESSIVE 4
//Sea Snake Hatchling
3940 - 500 3538 3539 3540 5 30 60 MELEE -1 -1 AGRESSIVE 4
//Giant Sea Snake
3943 - 1000 4040 4038 4039 5 30 140 MELEE -1 -1 AGRESSIVE 2
//Guard
4257 - 75 -1 -1 102 4 30 12 MELEE -1 -1 AGRESSIVE 5
//Guard
4258 - 75 -1 -1 102 4 30 12 MELEE -1 -1 AGRESSIVE 5
//Guard
4259 - 75 -1 -1 102 4 30 12 MELEE -1 -1 AGRESSIVE 5
//Guard
4260 - 75 -1 -1 102 4 30 12 MELEE -1 -1 AGRESSIVE 5
//Goblin
4261 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4262 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4263 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4264 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4265 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4266 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4267 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4268 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4269 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4270 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4271 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4272 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4273 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4274 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4275 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4276 - 50 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Animated Bronze Armour
4278 - 100 390 425 4167 4 30 20 MELEE -1 -1 PASSIVE 2
//Animated Iron Armour
4279 - 200 390 425 4167 4 30 40 MELEE -1 -1 PASSIVE 2
//Animated Steel Armour
4280 - 400 386 425 4167 4 30 60 MELEE -1 -1 PASSIVE 2
//Animated Black Armour
4281 - 600 386 425 4167 4 30 75 MELEE -1 -1 PASSIVE 2
//Animated Mithril Armour
4282 - 800 386 425 4167 4 30 100 MELEE -1 -1 PASSIVE 2
//Animated Adamant Armour
4283 - 990 407 425 4167 4 30 120 MELEE -1 -1 PASSIVE 2
//Animated Rune Armour
4284 - 1180 386 425 4167 4 30 140 MELEE -1 -1 PASSIVE 2
//Cyclops
4291 - 750 4652 4651 4653 5 30 60 MELEE -1 -1 AGRESSIVE 2
//Cyclops
4292 - 1000 4652 4651 4653 5 30 60 MELEE -1 -1 AGRESSIVE 2
//Guard
4307 - 220 390 425 836 5 30 34 MELEE -1 -1 PASSIVE 4
//Guard
4308 - 220 395 425 836 5 30 34 MELEE -1 -1 PASSIVE 4
//Guard
4309 - 220 395 425 836 5 30 34 MELEE -1 -1 PASSIVE 4
//Guard
4310 - 220 395 425 836 5 30 34 MELEE -1 -1 PASSIVE 4
//Guard
4311 - 220 395 425 836 5 30 34 MELEE -1 -1 PASSIVE 4
//Guard
4336 - 220 395 425 836 4 30 34 MELEE -1 -1 PASSIVE 4
//Monkey
4344 - 150 220 221 223 4 30 4 MELEE -1 -1 AGRESSIVE 2
//Albino bat
4345 - 330 -1 4916 -1 4 30 71 MELEE -1 -1 PASSIVE 4
//Giant mosquito
4347 - 150 2397 2397 2398 4 30 30 MELEE -1 -1 PASSIVE 4
//Jungle horror
4348 - 450 4235 4232 4233 4 30 84 MELEE -1 -1 AGRESSIVE 2
//Jungle horror
4349 - 450 4234 4232 4233 4 30 84 MELEE -1 -1 AGRESSIVE 2
//Jungle horror
4350 - 450 4235 4232 4233 4 30 84 MELEE -1 -1 AGRESSIVE 2
//Jungle horror
4351 - 450 4234 4232 4233 4 30 84 MELEE -1 -1 AGRESSIVE 2
//Jungle horror
4352 - 450 4234 4232 4233 4 30 84 MELEE -1 -1 AGRESSIVE 2
//Cave horror
4353 - 343 4235 4232 4233 4 30 55 MELEE -1 -1 AGRESSIVE 2
//Cave horror
4354 - 687 4234 4232 4233 4 30 55 MELEE -1 -1 AGRESSIVE 2
//Cave horror
4355 - 343 4235 4232 4233 4 30 55 MELEE -1 -1 AGRESSIVE 2
//Cave horror
4356 - 687 4234 4232 4233 4 30 55 MELEE -1 -1 AGRESSIVE 2
//Cave horror
4357 - 343 4235 4232 4233 4 30 55 MELEE -1 -1 AGRESSIVE 2
//Ankou
4381 - 600 422 425 836 4 30 84 MELEE -1 -1 AGRESSIVE 2
//Ankou
4382 - 660 422 425 836 4 30 84 MELEE -1 -1 AGRESSIVE 2
//Ankou
4383 - 700 422 425 836 4 30 84 MELEE -1 -1 AGRESSIVE 2
//Skeleton
4384 - 850 12632 5513 5491 4 30 33 MELEE -1 -1 AGRESSIVE 2
//Skeleton
4385 - 212 5485 5513 5491 4 30 34 MELEE -1 -1 PASSIVE 2
//Skeleton
4386 - 1062 12632 5513 5491 5 30 46 MELEE -1 -1 AGRESSIVE 2
//Ghost
4387 - 800 5540 5541 5542 5 30 27 MAGE -1 -1 AGRESSIVE 2
//Ghost
4388 - 800 5532 5533 5534 4 30 27 MAGE -1 -1 PASSIVE 2
//Flesh Crawler
4389 - 260 1184 1186 1190 4 30 16 MELEE -1 -1 PASSIVE 2
//Flesh Crawler
4390 - 260 1184 1186 1187 5 30 16 MELEE -1 -1 AGRESSIVE 2
//Flesh Crawler
4391 - 260 1184 1186 1187 4 30 16 MELEE -1 -1 AGRESSIVE 2
//Zombie
4392 - 400 5568 5567 5569 4 30 9 MELEE -1 -1 AGRESSIVE 2
//Zombie
4393 - 680 5571 5574 5575 4 30 9 MELEE -1 -1 AGRESSIVE 2
//Zombie
4394 - 920 5578 5579 5580 4 30 9 MELEE -1 -1 AGRESSIVE 2
//Giant rat
4395 - 260 14859 14861 14860 4 30 17 MELEE -1 -1 PASSIVE 2
//Rat
4396 - 20 2705 2706 2707 4 30 15 MELEE -1 -1 PASSIVE 4
//Catablepon
4397 - 625 4273 4271 4270 4 37 38 MELEE -1 -1 AGRESSIVE 2
//Catablepon
4398 - 875 4273 4271 4270 4 34 38 MELEE -1 -1 AGRESSIVE 2
//Catablepon
4399 - 625 4273 4271 4270 4 37 39 MELEE -1 -1 AGRESSIVE 2
//Giant spider
4400 - 500 5327 5328 5329 4 30 15 MELEE -1 -1 PASSIVE 2
//Spider
4401 - 220 6249 6250 6251 4 30 15 MELEE -1 -1 AGRESSIVE 2
//Scorpion
4402 - 550 6254 6255 6256 4 30 30 MELEE -1 -1 AGRESSIVE 2
//Scorpion
4403 - 370 6254 6255 6256 4 30 30 MELEE -1 -1 AGRESSIVE 2
//Minotaur
4404 - 100 -1 4267 -1 4 30 24 MELEE -1 -1 PASSIVE 4
//Minotaur
4406 - 220 4266 4267 4265 4 30 24 MELEE -1 -1 PASSIVE 4
//Goblin
4407 - 64 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4408 - 120 6184 6183 6182 4 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4409 - 67 6184 6183 6182 5 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4410 - 170 6184 6183 6182 5 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4411 - 170 6184 6183 6182 5 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4412 - 170 6184 6183 6182 5 30 16 MELEE -1 -1 PASSIVE 4
//Rat
4415 - 20 2705 2706 2707 4 30 15 MELEE -1 -1 PASSIVE 4
//Gorak
4418 - 1120 4300 4301 4302 4 30 140 MELEE -1 -1 PASSIVE 4
//Stag
4440 - 190 6376 6375 6377 4 30 27 MELEE -1 -1 PASSIVE 4
//Tree spirit
4470 - 250 94 95 97 4 30 23 MELEE -1 -1 PASSIVE 2
//Goblin
4479 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4480 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4481 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4482 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4483 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4484 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4485 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4486 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4487 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4488 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4489 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4490 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4491 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4492 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Goblin
4499 - 64 6184 6183 6182 6 30 16 MELEE -1 -1 PASSIVE 4
//Me
4509 - 750 414 -1 836 5 30 62 MELEE -1 -1 PASSIVE 5
//Me
4510 - 750 414 -1 836 5 30 62 MELEE -1 -1 PASSIVE 5
//Suqah
4527 - 1312 4388 4384 4389 4 30 87 MELEE -1 -1 AGRESSIVE 2
//Suqah
4528 - 1312 4388 4384 4389 4 30 87 MELEE -1 -1 AGRESSIVE 2
//Suqah
4529 - 1312 4388 4384 4389 4 30 87 MELEE -1 -1 AGRESSIVE 2
//Suqah
4530 - 1312 4385 4385 4389 4 30 95 MELEE -1 -1 AGRESSIVE 2
//Suqah
4531 - 1312 4385 4385 4389 4 30 95 MELEE -1 -1 AGRESSIVE 2
//Suqah
4532 - 1312 4388 4384 4389 4 30 87 MELEE -1 -1 AGRESSIVE 2
//Suqah
4533 - 1312 4388 4384 4389 4 30 87 MELEE -1 -1 AGRESSIVE 2
//Bandos avatar
4540 - 940 11300 11254 -1 4 30 150 MELEE -1 -1 PASSIVE 2
//Jake
4546 - 500 422 425 836 4 30 40 MELEE -1 -1 PASSIVE 4
//Wilson
4548 - 500 395 425 836 4 30 40 MELEE -1 -1 PASSIVE 4
//Fortress guard
4603 - 220 400 425 836 4 30 30 MELEE -1 -1 PASSIVE 4
//Fortress guard
4604 - 220 400 425 836 4 30 30 MELEE -1 -1 PASSIVE 4
//Fortress guard
4605 - 220 400 425 836 4 30 30 MELEE -1 -1 PASSIVE 4
//Fortress guard
4606 - 220 400 425 836 4 30 30 MELEE -1 -1 PASSIVE 4
//Evil creature
4615 - 5 1 -1 -1 4 30 0 MELEE -1 -1 PASSIVE 5
//Dark wizard
4658 - 120 810 425 750 4 30 20 MELEE -1 -1 PASSIVE 2
//Dark wizard
4659 - 120 810 425 836 4 30 20 MELEE -1 -1 AGRESSIVE 2
//Dark wizard
4660 - 250 810 425 836 4 30 20 MAGE_FOLLOW -1 -1 AGRESSIVE 2
//Baby blue dragon
4665 - 510 14270 14269 14271 4 30 60 MELEE -1 -1 AGRESSIVE 2
//Baby blue dragon
4666 - 510 14270 14269 14271 4 30 60 MELEE -1 -1 AGRESSIVE 2
//Baby red dragon
4667 - 500 14270 14269 14271 4 30 54 MELEE -1 -1 AGRESSIVE 2
//Baby red dragon
4668 - 500 14270 14269 14271 4 30 54 MELEE -1 -1 AGRESSIVE 2
//Red dragon
4669 - 1400 12252 12251 12250 4 30 144 MELEE -1 -1 AGRESSIVE 2
//Red dragon
4670 - 1400 12252 12251 12250 4 30 144 MELEE -1 -1 AGRESSIVE 2
//Red dragon
4671 - 1400 12252 12251 12250 4 30 144 MELEE -1 -1 AGRESSIVE 2
//Red dragon
4672 - 1400 12252 12251 12250 4 30 144 MELEE -1 -1 AGRESSIVE 2
//Black dragon
4673 - 1900 12252 12251 12250 4 30 214 MELEE -1 -1 AGRESSIVE 2
//Black dragon
4674 - 1900 12252 12251 12250 4 30 214 MELEE -1 -1 AGRESSIVE 2
//Black dragon
4675 - 1900 12252 12251 12250 4 30 214 MELEE -1 -1 AGRESSIVE 2
//Black dragon
4676 - 1900 12252 12251 12250 4 30 214 MELEE -1 -1 AGRESSIVE 2
//Green dragon
4677 - 750 12252 12251 12250 4 30 85 MELEE -1 -1 AGRESSIVE 2
//Green dragon
4678 - 750 12252 12251 12250 4 30 85 MELEE -1 -1 AGRESSIVE 2
//Green dragon
4679 - 750 12252 12251 12250 4 30 85 MELEE -1 -1 AGRESSIVE 2
//Green dragon
4680 - 750 12252 12251 12250 4 30 85 MELEE -1 -1 AGRESSIVE 2
//Blue dragon
4681 - 1050 12252 12251 12250 4 30 110 MELEE -1 -1 AGRESSIVE 2
//Blue dragon
4682 - 1050 12252 12251 12250 4 30 110 MELEE -1 -1 AGRESSIVE 2
//Blue dragon
4683 - 1050 12252 12251 12250 4 30 110 MELEE -1 -1 AGRESSIVE 2
//Blue dragon
4684 - 1050 12252 12251 12250 4 30 110 MELEE -1 -1 AGRESSIVE 2
//Ice giant
4685 - 700 4658 4657 4659 5 30 77 MELEE -1 -1 AGRESSIVE 2
//Ice giant
4686 - 700 4672 4657 4673 5 30 77 MELEE -1 -1 AGRESSIVE 2
//Ice giant
4687 - 700 4658 4657 4659 5 30 77 MELEE -1 -1 AGRESSIVE 2
//Moss giant
4688 - 600 4658 4657 4659 5 30 110 MELEE -1 -1 AGRESSIVE 2
//Hill Giant
4689 - 350 4652 4657 4653 6 30 48 MELEE -1 -1 AGRESSIVE 2
//Hill Giant
4690 - 350 4652 4657 4653 6 30 48 MELEE -1 -1 AGRESSIVE 2
//Hill Giant
4691 - 350 4652 4657 4653 6 30 48 MELEE -1 -1 AGRESSIVE 2
//Hill Giant
4692 - 350 4652 4657 4653 6 30 48 MELEE -1 -1 AGRESSIVE 2
//Hill Giant
4693 - 350 4652 4657 4653 6 30 48 MELEE -1 -1 AGRESSIVE 2
//Lesser demon
4694 - 790 64 65 67 4 30 85 MELEE -1 -1 AGRESSIVE 2
//Lesser demon
4695 - 790 64 65 67 4 30 85 MELEE -1 -1 AGRESSIVE 2
//Lesser demon
4696 - 790 64 65 67 4 30 85 MELEE -1 -1 AGRESSIVE 2
//Lesser demon
4697 - 790 64 65 67 4 30 85 MELEE -1 -1 AGRESSIVE 2
//Greater demon
4698 - 870 64 65 67 4 30 97 MELEE -1 -1 AGRESSIVE 2
//Greater demon
4699 - 870 64 65 67 4 30 97 MELEE -1 -1 AGRESSIVE 2
//Greater demon
4700 - 870 64 65 67 4 30 97 MELEE -1 -1 AGRESSIVE 2
//Greater demon
4701 - 870 64 65 67 4 30 97 MELEE -1 -1 AGRESSIVE 2
//Black demon
4702 - 1570 64 65 67 4 30 167 MELEE -1 -1 AGRESSIVE 2
//Black demon
4703 - 1570 64 65 67 4 30 167 MELEE -1 -1 AGRESSIVE 2
//Black demon
4704 - 1570 64 65 67 4 30 167 MELEE -1 -1 AGRESSIVE 2
//Black demon
4705 - 1570 64 65 67 4 30 167 MELEE -1 -1 AGRESSIVE 2
//Moss giant
4706 - 850 4658 4671 4659 4 30 110 MELEE -1 -1 AGRESSIVE 2
//Ramokee stormbringer
4733 - 125 13620 -1 13675 6 30 10 MELEE -1 -1 AGRESSIVE 5
//Vampyre juvenile
4774 - 600 6276 -1 6781 4 30 40 MELEE -1 -1 PASSIVE 4
//Vampyre juvenile
4775 - 600 6276 -1 6781 4 30 40 MELEE -1 -1 PASSIVE 4
//Vampyre juvinate
4776 - 275 5783 -1 5798 4 30 44 MELEE -1 -1 PASSIVE 5
//Vampyre juvinate
4777 - 275 5783 -1 5798 4 30 44 MELEE -1 -1 PASSIVE 5
//Held vampyre juvenile
4778 - 250 40 -1 6781 4 30 40 MELEE -1 -1 PASSIVE 5
//Held vampyre juvenile
4779 - 250 40 -1 6781 4 30 40 MELEE -1 -1 PASSIVE 5
//Held vampyre juvinate
4780 - 275 1 -1 5798 4 30 44 MELEE -1 -1 PASSIVE 5
//Angry vampyre
4789 - 262 6016 -1 6031 4 30 42 MELEE -1 -1 PASSIVE 5
//Vanstrom Klause
4793 - 1550 -1 -1 -1 6 30 190 MELEE -1 -1 AGRESSIVE 2
//Ramokee bloodrager
4796 - 125 13617 -1 13683 6 30 12 MELEE -1 -1 AGRESSIVE 5
//Vyrewatch
4805 - 950 7435 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4806 - 1050 7435 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4807 - 1200 7435 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4808 - 1300 7435 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrelady
4810 - 1610 7435 -1 7524 4 30 264 MELEE -1 -1 AGRESSIVE 2
//Vyrelady
4811 - 1610 7435 -1 7524 4 30 264 MELEE -1 -1 AGRESSIVE 2
//Vyrelady
4812 - 1610 7435 -1 7524 4 30 264 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4813 - 950 6783 -1 6861 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4814 - 1050 6783 -1 6861 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4815 - 1200 6783 -1 6861 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4816 - 1300 6783 -1 6861 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4817 - 950 7435 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4818 - 1050 7435 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4819 - 1200 7435 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4820 - 1300 7435 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrelady
4821 - 1610 7435 -1 7524 4 30 264 MELEE -1 -1 PASSIVE 2
//Vyrelord
4822 - 1600 7435 -1 7524 4 30 264 MELEE -1 -1 PASSIVE 2
//Vyrelord
4823 - 1600 7435 -1 7524 4 30 264 MELEE -1 -1 PASSIVE 2
//Vyrelord
4824 - 1600 7435 -1 7524 4 30 264 MELEE -1 -1 PASSIVE 2
//Vyrewatch
4825 - 950 6783 -1 6861 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4826 - 1050 6783 -1 6861 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4827 - 1200 6783 -1 6861 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4828 - 1300 6783 -1 6861 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4829 - 950 -1 -1 -1 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4830 - 1050 -1 -1 -1 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4831 - 1200 -1 -1 -1 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4832 - 1300 -1 -1 -1 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4833 - 950 -1 -1 -1 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4834 - 1050 -1 -1 -1 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4835 - 1200 -1 -1 -1 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4836 - 1300 -1 -1 -1 5 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4837 - 950 -1 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4838 - 1050 -1 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4839 - 1200 -1 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4840 - 1300 -1 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4841 - 950 -1 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4842 - 1050 -1 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4843 - 1200 -1 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4844 - 1300 -1 -1 -1 4 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrelord
4845 - 1600 7435 -1 7524 4 30 264 MELEE -1 -1 PASSIVE 2
//Vyrewatch
4847 - 950 -1 -1 -1 6 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4848 - 950 -1 -1 -1 6 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4849 - 1050 -1 -1 -1 6 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4850 - 950 -1 -1 -1 6 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4851 - 950 -1 -1 -1 6 30 150 MELEE -1 -1 AGRESSIVE 2
//Vyrewatch
4852 - 1050 -1 -1 -1 6 30 150 MELEE -1 -1 AGRESSIVE 2
//Ramokee deathslinger
4868 - 125 13615 -1 13669 6 30 12 RANGE -1 -1 AGRESSIVE 5
//Ramokee skinweaver
4870 - 125 13620 -1 13675 6 30 12 MAGE -1 -1 AGRESSIVE 5
//Slug Prince
4890 - 710 4829 4830 4830 4 30 60 MELEE -1 -1 PASSIVE 2
//Giant Lobster
4893 - 500 6265 6266 6267 4 30 90 MELEE -1 -1 AGRESSIVE 2
//Hobgoblin
4898 - 387 163 164 2958 4 30 18 MELEE -1 -1 AGRESSIVE 2
//Earth elemental
4910 - 350 4868 4869 4870 6 30 49 MELEE -1 -1 AGRESSIVE 2
//Giant crypt rat
4920 - 700 14859 14861 14860 6 30 90 MELEE -1 -1 AGRESSIVE 2
//Giant crypt rat
4921 - 700 14859 14861 14860 6 30 90 MELEE -1 -1 AGRESSIVE 2
//Giant rat
4922 - 50 14859 14861 14860 4 30 17 MELEE -1 -1 PASSIVE 2
//Giant rat
4923 - 50 14859 14861 14860 4 30 17 MELEE -1 -1 PASSIVE 2
//Giant rat
4924 - 50 14859 14861 14860 4 30 17 MELEE -1 -1 PASSIVE 2
//Giant rat
4926 - 100 14859 14861 14860 4 30 17 MELEE -1 -1 PASSIVE 2
//Giant rat
4927 - 100 14859 14861 14860 4 30 17 MELEE -1 -1 PASSIVE 2
//Dungeon rat
4928 - 120 14859 14861 14860 4 30 20 MELEE -1 -1 PASSIVE 2
//Dungeon rat
4929 - 120 14859 14861 14860 4 30 20 MELEE -1 -1 PASSIVE 2
//Goat
4930 - 210 5341 5342 5343 4 30 47 MELEE -1 -1 PASSIVE 4
//Goat
4931 - 210 5341 5342 5343 4 30 47 MELEE -1 -1 PASSIVE 4
//Billy Goat
4932 - 280 5341 5342 5343 4 30 63 MELEE -1 -1 PASSIVE 4
//Goat
4933 - 210 5341 5342 5343 4 30 47 MELEE -1 -1 PASSIVE 4
//Goat
4934 - 210 5341 5342 5343 4 30 47 MELEE -1 -1 PASSIVE 4
//Billy Goat
4935 - 280 5341 5342 5343 4 30 63 MELEE -1 -1 PASSIVE 4
//Dungeon rat
4936 - 120 4933 4934 4935 4 30 20 MELEE -1 -1 PASSIVE 2
//Dungeon rat
4937 - 120 4933 4934 4935 4 30 20 MELEE -1 -1 PASSIVE 2
//Angry giant rat
4940 - 156 4933 4934 4935 4 30 25 MELEE -1 -1 PASSIVE 5
//Blessed giant rat
4941 - 75 14859 14861 14860 4 30 12 MELEE -1 -1 PASSIVE 5
//Giant rat
4942 - 50 14859 14861 14860 4 30 17 MELEE -1 -1 AGRESSIVE 2
//Giant rat
4943 - 50 14859 14861 14860 4 30 17 MELEE -1 -1 AGRESSIVE 2
//Giant rat
4944 - 260 14859 14861 14860 4 30 17 MELEE -1 -1 AGRESSIVE 2
//Giant rat
4945 - 260 14859 14861 14860 4 30 17 MELEE -1 -1 PASSIVE 2
//Baby Roc
4971 - 470 5031 5032 5033 4 30 40 MELEE -1 -1 AGRESSIVE 2
//Giant Roc
